Account ID,Task ID,Subtasks,Finished Subtasks,Quality,Rating,Latitude,Longitude
959,955,4.0,2,0.1890440936172591,0.5,24.26582111225214,55.84331063296186
529,387,7.0,1,0.849769827808244,0.5,24.129210722959133,55.619450957453736
1377,1271,6.0,2,0.8660519893948413,0.5,24.25715130859412,55.843889500934445
25,1371,6.0,1,0.6970439848019776,0.5,24.272746032422297,55.69040197152277
651,28,6.0,3,0.5720406877395412,0.5,24.19299014065174,55.7314426082694
625,818,6.0,2,0.3715418114267675,0.5,24.242960074127506,55.7457524646731
1045,150,4.0,2,0.650972786399397,0.5,24.19913089967916,55.66605876985099
963,14,5.0,2,0.07263011743805411,0.5,24.27823960685279,55.55774277863152
1462,515,6.0,1,0.2566934784661796,0.5,24.20457226392958,55.556651192052335
891,971,6.0,2,0.9693534329470607,0.5,24.228409925194967,55.69752815331652
212,238,5.0,3,0.942498400641676,0.0846559348439701,24.130531333745743,55.702436718579854
758,844,6.0,2,0.09696522826499632,0.5,24.343372106826095,55.76897978392234
622,1176,5.0,2,0.9354325097702707,0.5,24.203211337356972,55.82294581931225
836,409,6.0,1,0.00073062973356533,0.5,24.0976032282471,55.571980520530786
399,495,6.0,1,0.20349061218703562,0.5,24.28052833265904,55.7860881721283
472,860,3.0,2,0.10866137161320259,0.5,24.15996952139094,55.69455154021851
1483,66,6.0,2,0.5775338461181351,0.5,24.255413708412746,55.77289652090164
685,1100,4.0,2,0.17734390555748344,0.5,24.100819887714465,55.56039353792825
1222,7,6.0,1,0.04230160338843358,0.5,24.320321711067308,55.83064136150814
828,1065,7.0,1,0.28634544445363747,0.5,24.32043576680833,55.878244994077725
526,1070,7.0,1,0.6666483790161589,0.5,24.10915318839852,55.63345352769073
874,1267,5.0,1,0.07034719483200726,0.5,24.27720403468223,55.72837554066783
633,254,6.0,1,0.594054868765753,0.5,24.22887473069385,55.700702710608205
527,556,7.0,2,0.506594221923346,0.5,24.315600132618602,55.68194430771669
586,10,5.0,2,0.836606910992071,0.5,24.308922297888504,55.65251060643723
1416,960,6.0,3,0.3680878615238266,0.5,24.247132234980953,55.72004376254251
151,157,7.0,3,0.9081155071564524,0.5,24.27187295014509,55.58706257337999
1123,1078,5.0,1,0.09149000312413384,0.5,24.109536517887964,55.894045533612484
789,316,5.0,2,0.46709263106716525,0.5,24.08697088311174,55.83319925595711
1482,1042,4.0,1,0.9826808309892008,0.5,24.224619132628973,55.69896958342712
979,66,6.0,2,0.41434336435764685,0.4127322036106177,24.259290014911063,55.77553787040296
1064,115,5.0,1,0.3821702136745772,0.5,24.34506155444434,55.56418597432229
1079,1330,6.0,2,0.07208382873762906,0.5,24.340123638319046,55.88000158448635
268,22,6.0,1,0.030500355373543214,0.5,24.106883429384588,55.77559416002288
1025,98,5.0,1,0.2623716803045236,0.5,24.307509189358147,55.8793418873736
933,888,7.0,1,0.9646539849492323,0.5,24.16625839091629,55.88791156629746
316,1249,5.0,1,0.3830330038067162,0.5,24.27192907426075,55.69336614643094
516,834,6.0,1,0.7097604066329133,0.5,24.12766328173026,55.72094649161507
1235,823,6.0,5,0.9874873241031306,0.5,24.104214342654593,55.700464286575624
1262,863,5.0,1,0.9917974393222291,0.5,24.200719116852504,55.71179492431098
1007,124,6.0,3,0.9841689888439241,0.5,24.18343769732478,55.5917583420191
731,85,4.0,1,0.005613129149758793,0.5,24.33630710405709,55.717412928723
52,863,5.0,4,0.14207684056372819,0.5,24.180305000696006,55.65759636954783
1334,343,5.0,1,0.8975061771012887,0.5,24.26773317538706,55.625853539664455
350,439,7.0,1,0.0762946829990089,0.5,24.315383524599646,55.65705016225135
420,1262,6.0,1,0.11482836843667682,0.5,24.210243050300132,55.88330663132286
496,292,6.0,1,0.10264354479640925,0.5,24.30435380300621,55.78344573319332
1296,1437,5.0,5,0.19422512537866607,0.5,24.314172969339964,55.651247493332164
158,42,5.0,1,0.879882176910376,0.12886339009609893,24.339711300532713,55.82665644476713
603,720,5.0,1,0.008875060100210993,0.7370988192858849,24.197217466884783,55.77723413422311
678,420,5.0,3,0.2571646385442244,0.5,24.305901050291606,55.894519187290975
736,1454,5.0,1,0.15930314948521168,0.5,24.219575216696175,55.870726236321495
592,161,5.0,1,0.21480239105727417,0.5,24.29144520930466,55.66086990140118
220,745,5.0,6,0.10829222076897574,0.5,24.310593119987285,55.56516008922056
851,678,6.0,1,0.6917884503158084,0.5,24.216256778855964,55.815891588426574
941,1170,6.0,1,0.9762896745899106,0.009448319660184057,24.13767266151815,55.90163365914288
1355,1352,4.0,2,0.008108232188636494,0.5,24.289258374453674,55.899707204112936
1048,891,4.0,2,0.7697351547293202,0.5,24.17814153326419,55.59596394183007
1059,695,6.0,1,0.10974960532624854,0.5,24.311613435329665,55.68567725800714
949,638,7.0,2,0.5659066542016811,0.5,24.18370655891993,55.661477897848414
180,163,7.0,1,0.6841718249135202,0.5,24.13850946434018,55.818472244775954
620,693,4.0,2,0.6927897800230342,0.5,24.072343720901834,55.86415159213098
591,141,8.0,3,0.9997343400451425,0.5,24.08738036495666,55.80643631114404
153,1298,5.0,1,0.5691447953875906,0.5,24.08388989167097,55.88663999556127
748,532,3.0,1,0.6935414305311988,0.5,24.13498557619931,55.58325708383258
330,667,7.0,2,0.05162349317595009,0.5,24.093656902825785,55.64440179729967
1346,7,6.0,1,0.44751928285933845,0.5,24.3019685640679,55.85656288877967
1298,174,6.0,3,0.9999999690915838,0.5,24.239341596697034,55.73791659992064
76,1087,5.0,1,0.41043080964797957,0.5,24.099555605736004,55.6438726813999
1488,909,5.0,1,0.9134426206205211,0.5,24.173238786467873,55.850655514745476
396,800,6.0,1,0.00038904755812751247,0.5,24.079793948974654,55.66959441776855
811,505,6.0,1,0.15851547713337935,0.5,24.19642423547084,55.57467414635005
646,124,6.0,1,0.5690366177659579,0.5,24.19221436847964,55.60892543343906
334,516,6.0,3,0.3396499026545603,0.5,24.25370322102866,55.880216954892276
1489,1000,4.0,1,0.8996498483608211,0.5,24.176258219497036,55.78987322910483
965,289,7.0,4,0.37671597963795866,0.5,24.09776382715581,55.85774316987779
685,1233,6.0,2,0.6962568511640558,0.2589853689061964,24.105931084520286,55.55270682768793
203,752,5.0,4,0.01192925162999527,0.5,24.312521809675776,55.58859262655899
1490,1004,6.0,1,5.31238517356739e-05,0.5,24.084597525401325,55.86750026262791
810,1368,5.0,2,0.0008647027713555227,0.5,24.181421519658176,55.66347587074564
1214,597,4.0,4,0.44248610911299563,0.5,24.218179988590204,55.56620227838557
600,730,4.0,1,0.9595759535740033,0.5,24.106243600088202,55.692544387606276
675,860,3.0,1,0.9349724306735414,0.5,24.10501338396389,55.69097743515059
598,1354,6.0,1,0.6981785550861249,0.5,24.204967053234228,55.75612549152198
1399,2,4.0,1,0.907173228613468,0.5,24.114773046243336,55.87463382849822
140,97,5.0,1,0.7009424947519511,0.5,24.299716552838614,55.66482865291278
735,1434,7.0,1,0.9988159161055425,0.5,24.280364223385988,55.65292167304871
986,441,6.0,2,0.00017596563177736877,0.28248825627028706,24.141388638585887,55.636509874091715
283,1062,5.0,3,0.0001774114569671807,0.5,24.31372031689709,55.75123799970925
211,926,4.0,2,0.09336700170757863,0.5,24.170983655980407,55.61288531621728
535,809,7.0,1,0.05169953123895729,0.5,24.338030099536912,55.62723365984556
636,529,6.0,3,0.8866927377589597,0.5,24.237625044584828,55.74943862359801
504,642,4.0,1,0.9807461014584139,0.5,24.175454924458098,55.80806534067615
318,732,5.0,4,0.4306060088008614,0.5,24.2643017818274,55.577344582348886
16,1316,3.0,2,0.3301083869730277,0.3782802733845362,24.233392642917707,55.82681167168692
1052,774,5.0,1,0.10683465202498024,0.5,24.245507335606185,55.745698870642
1472,234,3.0,1,0.27456029329949955,0.5315066270055083,24.277120697330545,55.68812198096878
229,747,6.0,1,0.6934431873378859,0.5,24.159404425504157,55.74479121850208
416,596,7.0,1,0.8576701220554259,0.5,24.299247662088202,55.5753535332562
1131,1327,5.0,1,0.6448346933527738,0.5,24.201244702868312,55.81673155115672
116,1070,7.0,3,0.1979313157625771,0.5,24.13555111817809,55.63826716563247
1372,155,6.0,3,0.189682876555514,0.5,24.269106987379875,55.79037424631978
501,661,5.0,3,0.9998532972406518,0.5,24.163842618740542,55.7678863354522
1027,1042,4.0,8,0.8520311550280707,0.5,24.2124942897364,55.708666848919606
459,632,7.0,1,0.9040373836522343,0.5,24.226602840733563,55.88747531197776
259,952,7.0,2,0.07668923810383921,0.5,24.31149879360246,55.631202844176876
1122,1231,4.0,1,0.024044098678925742,0.5,24.15432513944577,55.722975794510454
207,567,5.0,1,0.31774047397316124,0.5,24.194529759451335,55.62789858104217
725,1335,8.0,1,0.8078879887632983,0.5,24.272522329604403,55.61023641206591
532,989,4.0,1,0.9860577702042335,0.5,24.328747755978995,55.62224385967401
1341,1345,5.0,4,0.9947784908941076,0.5,24.323225279781763,55.78744977787429
1103,1412,6.0,1,0.5401945355372549,0.5,24.158631688914433,55.813632368179526
1381,947,6.0,4,0.047419389064046275,0.5,24.345827380940797,55.82600651353161
957,238,5.0,3,0.39701399148981065,0.5,24.128341188785093,55.68146529180553
1159,1267,5.0,1,0.767778754261692,0.5,24.26394911306339,55.74448754601852
1274,1286,5.0,1,0.4885643343434088,0.47153625572633306,24.132026728903185,55.893130685288206
1152,1077,6.0,1,0.9596009947337059,0.5,24.089494284036228,55.836232419466214
639,832,7.0,3,0.4064048907479037,0.5,24.14540068950775,55.57063603751166
492,1259,4.0,1,0.007700371890563744,0.5,24.18837016223974,55.811893251847394
225,358,6.0,1,0.9754455593735735,0.5,24.229198021636957,55.60861510829999
46,405,6.0,1,0.4248845979048401,0.5,24.285093288801818,55.707270311613485
629,528,7.0,2,0.02768610898350352,0.5,24.142589286990464,55.83640125500042
25,1166,5.0,1,0.8379377478605959,0.015704658166949548,24.274095257157164,55.687308053815784
0,1345,5.0,10,0.9607301621238101,0.4464074724253219,24.272937363992344,55.84082903963947
1477,822,4.0,1,0.9901437777554315,0.5,24.149530718267503,55.78627071426695
316,1437,5.0,2,0.025797413783889018,0.16653370407317747,24.275507599271194,55.698553336282096
1371,361,7.0,1,0.8547624757040513,0.5,24.175131784752114,55.66911892743332
1343,442,5.0,2,0.0035603440038860434,0.5,24.267169176663472,55.782162116129925
549,814,5.0,5,0.8975168024242999,0.5,24.076478384538827,55.77882989402343
1108,764,7.0,1,0.14439313283880473,0.5,24.158888319719306,55.81056755210107
151,426,4.0,1,0.022072457429979823,0.06419735307745728,24.27329710456073,55.594114375671076
781,1248,6.0,1,0.10281965063675343,0.5,24.339218071764858,55.65844541162879
763,1462,5.0,1,0.8331296313873838,0.31643649506930394,24.327782426104033,55.89930816091419
1,1076,6.0,1,0.9800492119138231,0.5,24.10781030584517,55.771875870319015
1251,679,8.0,2,0.07884314956988898,0.5,24.096515862302127,55.82295611868249
642,1338,6.0,1,0.5138978033961973,0.5,24.218410587035628,55.86431314668327
558,909,5.0,1,0.9924603775763899,0.5,24.14806109585822,55.827664376689775
60,1097,6.0,2,0.07676028403997584,0.5,24.139478265888968,55.67347915599644
695,56,7.0,6,0.987213590383306,0.5,24.189571822778852,55.662173194151514
1395,1304,5.0,1,0.7653015917325111,0.5,24.23142059071995,55.71483811005008
388,1200,5.0,5,0.4775995872039987,0.5,24.308425128146325,55.85142274487912
324,895,3.0,2,0.5987325720698011,0.5,24.193624626403103,55.565817907639534
1131,840,6.0,6,0.015730768907401275,0.1034185668839363,24.205803360553123,55.81209885157162
851,1152,6.0,3,0.12592429637573968,0.015780323057671297,24.210427674494003,55.81426834263575
1227,686,7.0,1,0.02205718950543794,0.5,24.24677146350511,55.73831338026584
1424,1003,3.0,1,0.010218507539467226,0.5,24.19840204892573,55.78194159386462
821,1348,4.0,2,0.9130562990329593,0.5,24.213871984679926,55.783217107501045
246,1299,4.0,1,0.33191929966361206,0.5,24.1795368288193,55.854747109243185
919,1395,5.0,2,0.0011002065497453567,0.5,24.124830245664,55.61422281257045
522,86,6.0,3,0.9630501920755243,0.5,24.317593006606007,55.5763868666325
979,1132,5.0,2,0.8426849115600262,0.2409849978917858,24.25145100089629,55.77474563310902
166,945,5.0,1,0.01465617698287873,0.5,24.136656995928146,55.88247617681783
597,448,7.0,2,0.6520962888535622,0.5,24.197062385276432,55.632677464243535
870,1290,5.0,5,0.02615348383271433,0.5,24.328883945420156,55.71732247988196
592,398,6.0,1,0.5580984238518318,0.0015371408374980633,24.292915433262845,55.657017695115954
1112,1075,6.0,1,0.01136179950773085,0.5,24.21189132646616,55.62909477527372
1475,214,5.0,1,0.45237937380722176,0.5,24.13141525082692,55.734750557073795
1464,453,5.0,1,0.5921636376705421,0.5,24.235422023480947,55.72108350372519
1011,1229,7.0,1,0.003997585119470752,0.5,24.11019250083682,55.75815592974508
1203,643,7.0,3,0.9829871814521154,0.5,24.13995708764156,55.749616639497326
439,641,4.0,1,0.16241076033353416,0.5,24.08019893939218,55.884891557291574
521,607,6.0,1,0.2977776269084008,0.5,24.21986593961341,55.87723887936401
1163,1095,4.0,1,0.8876017578415283,0.5,24.348719064061463,55.87143733043057
449,612,5.0,4,0.9264269865012483,0.3145470893282171,24.10989403593829,55.64494537799555
280,1285,6.0,1,0.006144154832944487,0.5,24.304290753585708,55.64400240416087
305,882,3.0,2,0.6414586539960462,0.5,24.28291815546347,55.571144602892
1414,301,6.0,1,0.2787863095598201,0.5,24.322260572680563,55.66885349627385
500,1057,6.0,1,0.9984541410554105,0.5,24.115447366892532,55.61663296058711
723,640,7.0,2,0.213242863479076,0.5,24.335086175972748,55.809762696225086
222,431,3.0,3,0.9412708715671169,0.5,24.179883326682944,55.55955149775874
138,469,4.0,1,0.9490926947909957,0.5,24.121388842481615,55.82791608989484
852,977,5.0,4,0.9302464977495094,0.5,24.118011742203677,55.886434821080655
615,1038,5.0,1,0.8975224358168319,0.5,24.246673200495614,55.6345647594018
948,895,3.0,1,0.04727917908375981,0.5,24.136200127784694,55.565556883377646
170,1449,7.0,1,0.5985660346969668,0.5,24.146590272440687,55.79345794859689
335,52,4.0,1,0.9884720341805793,0.5,24.254757501768264,55.8171061338697
507,1366,4.0,1,0.9383398101696296,0.5,24.182973100406105,55.5584472456241
703,448,7.0,1,0.19345895815123262,0.5,24.18930216317534,55.68810897556966
594,1392,4.0,1,0.19967054913069873,0.5,24.086369982312977,55.876301825472886
406,658,6.0,2,0.2414039382497169,0.5,24.29371513197908,55.86509300936525
562,479,6.0,2,0.48638623580953494,0.5,24.321138185377567,55.614468950707625
603,1094,8.0,1,0.035714958787021245,0.03193072820830767,24.20541195680643,55.785084599012876
550,171,6.0,1,0.11838922078360968,0.08654342292626643,24.34701531633269,55.71093369358796
738,1340,7.0,2,0.12486086225353535,0.48994804064305797,24.242975264799234,55.73912676256977
820,825,5.0,3,0.9996370241341257,0.5,24.261042949653923,55.75595225546759
764,497,5.0,4,0.9741309280211204,0.3831009108142124,24.18722965110394,55.886613423758355
585,436,7.0,1,0.8885171726390036,0.5,24.309303817052015,55.66980552444183
112,1345,5.0,1,0.18240343136664477,0.5,24.30678276354627,55.83429410185198
968,459,5.0,1,0.245192110505284,0.5,24.32317497711536,55.802568127073165
828,711,6.0,1,0.4946494616976822,0.014409771705293561,24.327927507855474,55.87587039039921
222,744,8.0,6,0.041245616921693914,0.6104006873397603,24.1724305839885,55.56745911817657
29,905,7.0,1,0.09335133011926988,0.5,24.19026856931634,55.6551370269871
1378,317,5.0,2,0.6713307976208742,0.5,24.28281100958386,55.73161756441964
1238,487,7.0,1,0.28868471358134873,0.5,24.10163387445858,55.861812946393876
489,1341,5.0,1,0.3112773497150007,0.5,24.19195199397404,55.56851444599625
1383,75,5.0,1,0.9801230458560554,0.5,24.232199979986078,55.6322849266513
776,1124,6.0,1,0.7957924276632838,0.5,24.301330528301104,55.82965756260668
619,736,7.0,2,0.201588532010839,0.5,24.24062806491687,55.64526975282218
728,518,6.0,1,0.6892762167434634,0.5,24.157631237072973,55.74434430069977
1476,683,4.0,2,0.14353104167358272,0.5,24.146543388047352,55.84672484764722
13,1209,5.0,1,0.9114617541120975,0.5,24.302685888285865,55.84023841642567
383,1340,7.0,1,0.09994266325117701,0.5,24.261917369508595,55.75892363918284
1377,415,4.0,2,0.5182393771510149,0.01323305704137151,24.262133590142703,55.83687064721396
560,279,7.0,1,0.949241786992704,0.5,24.302951044011774,55.80481301028528
1211,686,7.0,1,0.9981985856775564,0.5,24.208009289859792,55.74925866615437
975,737,5.0,3,0.0956933616850073,0.5,24.288092647489737,55.632278323520254
962,522,5.0,8,0.7393584361936267,0.5,24.205694623549203,55.63650869020666
1492,33,7.0,1,0.31001900854782954,0.5,24.2719992918342,55.66955546873462
412,593,5.0,2,0.9793146409577983,0.5,24.126014540938243,55.60264497110461
322,1094,8.0,2,0.4812634135181968,0.5,24.124992822300904,55.80799880310155
236,985,4.0,2,0.5046403027655025,0.5,24.1785152872225,55.87830610162317
1003,818,6.0,1,0.986636481079895,0.09650359783917917,24.30282313887705,55.74929710314591
876,748,7.0,1,0.8838869792291334,0.17588343626816694,24.080556215015935,55.69961047123139
1071,653,7.0,1,0.8601445549559438,0.5,24.10667888677674,55.55783229178474
760,1426,6.0,3,0.9950465059939267,0.5,24.25140592417704,55.884466559787256
827,1299,4.0,1,0.001992002484887985,0.5,24.20061805030935,55.86273572371207
1325,698,5.0,3,0.6946697824332595,0.5,24.14213656854771,55.736156670859124
559,990,6.0,2,0.295424754029091,0.5,24.088866999359116,55.594507581228555
19,590,6.0,2,0.729225471930373,0.5,24.182428361237086,55.88097972845231
1460,1018,5.0,1,0.8764011340134017,0.5,24.108009598699304,55.67153930246818
124,1334,4.0,1,0.9368469519094562,0.5,24.22469630784312,55.78037468574941
478,35,4.0,2,0.6573528598267021,0.5,24.144964780097087,55.64056168241247
1086,1444,5.0,1,0.9876241788777784,0.5,24.158020502333212,55.735874664688595
37,1039,6.0,3,0.1309380444620942,0.5,24.166008610733446,55.7651137286632
994,1330,6.0,1,0.07536505236499969,0.5,24.34586002324482,55.85345510022083
1324,1488,5.0,2,0.967940326760509,0.37638413009249083,24.12939088404594,55.85645774505009
305,1289,7.0,1,0.15343763557352047,0.5758938573875455,24.289990705025126,55.56176968294948
521,1314,5.0,2,0.49695288500573004,0.043451348302590065,24.222817706104518,55.886600236095624
463,550,6.0,1,0.05259373752235804,0.5,24.294427486629747,55.553904436549914
1056,1056,7.0,3,0.6057232382385396,0.5,24.173589566949733,55.653467654689194
1426,259,5.0,2,0.00013599897303385796,0.5,24.319819882333498,55.67888762471925
959,370,5.0,1,0.9988061685772887,0.2761923827267111,24.267056025877622,55.83868189121622
1446,274,5.0,2,0.04314246644954286,0.29968738810185763,24.28552798710773,55.765744790277886
1412,653,7.0,1,0.25865795808717446,0.5,24.16006502818845,55.62914586978124
1290,1470,4.0,1,0.9996061794275928,0.5,24.078560971108537,55.694862373941106
211,327,7.0,2,0.3861281973464934,0.17454248001530348,24.180830943593136,55.61634044058616
341,185,6.0,4,0.7819030103602076,0.5,24.109714781528055,55.56122892236199
888,181,4.0,2,0.6428835888029508,0.5,24.238050301258415,55.82542353146057
645,1469,5.0,2,0.9590488405357264,0.5,24.134481267325633,55.79279587765555
628,1462,5.0,1,0.5518061601195142,0.5,24.33331664439402,55.8575795027993
116,788,5.0,2,0.030318089695819662,0.20635643055541714,24.1331791162997,55.63873447003659
120,799,6.0,1,0.9840430897956526,0.5,24.302675647058003,55.71020755595506
1106,34,7.0,2,0.04540085737696057,0.5,24.305664841429053,55.73164718867802
45,1056,7.0,1,0.9098122103210753,0.5,24.141847229940637,55.68552150957864
664,960,6.0,3,0.9997914090080262,0.5,24.281046993706127,55.750294406791895
1436,217,4.0,3,0.014795128496515689,0.5,24.327191954638405,55.833910849246216
107,425,5.0,5,0.7965659126009925,0.5,24.195534055235406,55.66468313741956
818,1389,7.0,4,0.5042581698672273,0.5,24.16083610750359,55.71712113302301
19,1374,4.0,1,0.6283924270288352,0.15947481874085873,24.179400679584273,55.8762456840981
625,1465,5.0,1,0.5372082043592921,0.28689403934063085,24.24689152220865,55.75470829891221
230,891,4.0,1,0.7233729786371033,0.5,24.146409423788985,55.60378139063306
16,0,6.0,1,0.9529387469652877,0.4551047770668071,24.227408781948863,55.83145479252738
646,327,7.0,4,0.0982348645351237,0.1448266085677412,24.19874244398273,55.6168742394557
