Account ID,Task ID,Latitude,Longitude
738,1283,24.083426082461717,55.55
913,749,24.35,55.55
271,1081,24.25956228345012,55.775576557427065
654,213,24.307998274989004,55.68967860049047
125,142,24.07,55.73227640336243
253,186,24.321346695904165,55.639128868697654
77,481,24.35,55.55
435,1156,24.35,55.9
975,1466,24.168529089595257,55.77050478550571
647,335,24.08108125369223,55.879546577922355
138,1479,24.28099130374613,55.87627880450236
916,1467,24.07,55.9
232,1221,24.260883437722054,55.80145470699179
647,1067,24.114401642707076,55.9
587,298,24.30993700726333,55.55
411,783,24.14012652320412,55.89352282298173
793,486,24.35,55.85636499020872
118,1283,24.07,55.55
673,742,24.07,55.9
233,644,24.35,55.55
265,554,24.35,55.55
628,678,24.35,55.622729751817964
914,829,24.197216331658854,55.78585607546953
393,452,24.07,55.9
529,1122,24.08328676547733,55.64564833239562
723,936,24.239351136921375,55.75847367280043
853,1468,24.07,55.55
963,7,24.35,55.9
697,337,24.108681411696498,55.7907887482627
116,742,24.07,55.9
870,799,24.077891883744456,55.721915783833275
971,16,24.07,55.55
671,1454,24.156737757683636,55.64458244304835
820,1383,24.083169431927285,55.78831927394155
48,1159,24.35,55.76077149501896
670,491,24.12466564057898,55.9
178,1445,24.307309190609487,55.895981998579046
130,349,24.21642258439919,55.585674410165076
667,1423,24.35,55.833419174683605
254,1042,24.20080212299908,55.83657531652114
289,880,24.178181403169045,55.63067317130839
542,382,24.07,55.59600437159724
550,497,24.257790394695302,55.59236561248342
262,577,24.170423067849224,55.55646835615073
504,70,24.07,55.9
66,670,24.07,55.9
56,105,24.278489513957247,55.78348481645094
683,634,24.310001880852635,55.71067013833203
609,1056,24.35,55.62609517673732
17,1291,24.34066967664572,55.78791398245649
624,993,24.308846428754308,55.611457942413786
922,749,24.35,55.55
462,723,24.35,55.62500587922901
516,135,24.35,55.9
70,1441,24.266618726174663,55.888277897579535
201,81,24.16292334023283,55.84053781233439
239,867,24.107011123218122,55.55
550,254,24.337491576426427,55.81931409300555
68,1278,24.233330272886107,55.744673991782435
723,1291,24.35,55.74894245459396
856,801,24.27698765370356,55.9
252,416,24.35,55.55
740,771,24.07,55.55
462,28,24.35,55.57096775372811
52,1429,24.35,55.739883100284345
824,1075,24.35,55.9
486,280,24.07,55.55
353,1221,24.26595528923867,55.857226840622474
637,579,24.1839643313199,55.58801738363713
814,625,24.35,55.9
907,1448,24.220491624638935,55.55
587,886,24.35,55.80271564337838
76,850,24.35,55.55
728,313,24.35,55.55
945,1181,24.35,55.9
560,758,24.35,55.55
943,583,24.11022119719615,55.9
698,682,24.07,55.55
736,135,24.35,55.9
738,646,24.07,55.9
251,1438,24.204764378011518,55.709079778264915
795,670,24.07,55.9
273,632,24.07,55.9
287,318,24.07,55.55
874,997,24.07,55.55
816,1433,24.07107342531361,55.68371627928823
247,1481,24.07,55.56683553318182
735,489,24.194839162414695,55.81315996789837
255,1131,24.24726398730748,55.623373400932756
11,1146,24.332329281672695,55.87736368569864
32,583,24.119989753508655,55.9
863,251,24.07,55.70779899820627
52,122,24.35,55.55
32,917,24.07,55.55
94,7,24.35,55.9
42,1429,24.35,55.74548020253362
905,1297,24.07,55.7657451497988
683,594,24.223996151602925,55.58274435776769
300,568,24.20577141562957,55.57242867124989
849,1156,24.35,55.9
670,758,24.3212406810911,55.55
265,903,24.07,55.55
356,251,24.077961367759322,55.71136599161638
617,682,24.07,55.55
164,135,24.31096302441375,55.9
495,1231,24.18883893888799,55.7127214387676
650,1249,24.277125987426086,55.74187062297755
421,914,24.213463127414034,55.9
462,1057,24.07,55.55
486,838,24.303480499456676,55.55
733,997,24.07,55.55
20,717,24.35,55.55
287,54,24.288527367270564,55.55
76,912,24.35,55.9
834,519,24.35,55.55
978,255,24.07,55.9
262,313,24.35,55.55
218,989,24.246896379816924,55.58998788339018
99,948,24.20996259488094,55.84407904373254
943,519,24.35,55.55
906,318,24.07,55.61127438229216
780,481,24.35,55.55
628,1229,24.35,55.55
217,324,24.07,55.56250506283752
695,869,24.122326535995153,55.897135223525844
634,632,24.07,55.9
537,132,24.07,55.9
963,649,24.35,55.9
249,245,24.07654488093845,55.55
286,1264,24.348555820924204,55.58976030131731
771,935,24.35,55.685313516182106
431,132,24.07,55.9
104,1073,24.095939210132872,55.687506759226984
647,1034,24.07,55.63594610252644
938,714,24.07,55.55
281,500,24.196448064301823,55.57138218096008
21,1057,24.07,55.55
380,917,24.07,55.57145516218415
922,300,24.25236800096569,55.594353049569214
965,632,24.073075419814224,55.9
173,786,24.35,55.662484423719576
445,430,24.11232085741396,55.55
236,1403,24.35,55.55
833,393,24.272278599907114,55.878537033094155
723,1467,24.07,55.9
690,295,24.27019388769843,55.789692494335334
858,432,24.128232915913767,55.82617811632056
985,917,24.09722462913932,55.55
830,639,24.07,55.9
29,1414,24.158559359213143,55.70730938939407
356,200,24.07,55.88205942456457
450,378,24.278911452572295,55.74393247271343
353,574,24.35,55.62814667856177
513,70,24.07,55.9
68,1467,24.07,55.9
824,1096,24.35,55.9
782,185,24.213158334606728,55.707261502368866
423,1162,24.298113526757287,55.62738040952089
94,749,24.35,55.55
839,20,24.35,55.9
863,162,24.136072362766996,55.55
555,1401,24.307282332051116,55.667291977113884
650,259,24.07,55.83357226594255
935,473,24.07,55.70722670359442
728,868,24.35,55.55
116,639,24.07,55.9
956,834,24.217569666959914,55.55
289,706,24.343190851635196,55.55
742,1468,24.07,55.55
793,1096,24.35,55.9
112,664,24.197050027024126,55.59713804106256
120,313,24.32425219832532,55.59656349198255
212,240,24.35,55.9
251,511,24.35,55.79876343344371
715,670,24.074613012512124,55.9
715,245,24.07,55.55
207,88,24.35,55.9
431,101,24.07,55.9
567,1485,24.329494108304104,55.73478158650127
981,671,24.251677520518093,55.58122974918127
92,936,24.2277111458791,55.735579673240466
159,917,24.07,55.55
94,722,24.32750616791968,55.55
233,1087,24.07,55.60385379430531
249,381,24.07,55.55
458,3,24.277116284437906,55.656202394740184
740,1124,24.07,55.9
298,1021,24.12644111485262,55.77427123147224
705,742,24.07,55.9
893,519,24.35,55.55
905,152,24.244200837447266,55.9
32,1322,24.35,55.55
853,799,24.07,55.737541726901256
188,15,24.119252701453735,55.76182250721171
320,1492,24.090496440027447,55.8249367696655
335,868,24.35,55.55
833,503,24.35,55.72173308536293
956,688,24.35,55.55
452,639,24.07,55.9
173,1491,24.35,55.55
196,1146,24.29081197555374,55.865955214525044
184,610,24.07,55.9
486,1266,24.35,55.7470780243144
538,101,24.07,55.9
542,1314,24.35,55.86609667928447
555,682,24.07,55.55
650,1492,24.087121089238618,55.850922248839524
569,1387,24.16398571856556,55.670112061588256
159,652,24.07,55.55
642,854,24.12478114097609,55.595203874393064
88,353,24.35,55.9
693,851,24.152346138877114,55.820025136319
411,255,24.07,55.86561161602144
140,843,24.35,55.55
257,1198,24.092500592805873,55.769426209375276
486,1056,24.35,55.69711981343956
117,688,24.35,55.55
117,685,24.07,55.65428624153352
966,1106,24.07,55.62213458170745
130,518,24.190964785294675,55.9
996,447,24.19849218015605,55.55
306,1124,24.07,55.9
126,1283,24.07,55.55
38,717,24.35,55.55
893,644,24.35,55.55
816,554,24.35,55.55
218,487,24.283334411081785,55.55
343,969,24.218730023037025,55.72012192988233
671,240,24.35,55.89101667097373
23,682,24.08566996629851,55.55
138,674,24.15591758155478,55.9
736,599,24.35,55.70465195469155
592,1152,24.13893856669809,55.67883105360328
363,165,24.07,55.55
88,1491,24.35,55.55
603,1467,24.07,55.9
379,950,24.35,55.764731433041426
780,91,24.35,55.611707345759434
911,954,24.14570214217574,55.84790198070263
420,71,24.290903006893664,55.80691805289214
801,830,24.159644254504492,55.80377547464931
963,1031,24.35,55.59923458715449
956,1474,24.35,55.55
756,107,24.16973056896127,55.806088135436305
61,1220,24.07,55.77495522135504
375,412,24.31250438487928,55.76525583547129
617,749,24.35,55.55
507,381,24.07,55.55
801,70,24.07,55.9
705,1181,24.35,55.9
634,868,24.35,55.55
530,16,24.07,55.55
445,649,24.35,55.896998942855134
306,1054,24.317137833499643,55.55
283,771,24.07,55.55
542,924,24.07,55.65044021326397
650,1433,24.07,55.67540465601993
201,1230,24.15789230771857,55.55
420,445,24.35,55.9
277,599,24.33912481826157,55.65783179927261
311,868,24.33084096756703,55.56301966940618
793,1442,24.17848127636904,55.9
38,1420,24.218753263968654,55.55
865,1445,24.35,55.85537632052252
363,893,24.256766801419694,55.55
326,646,24.07,55.9
747,908,24.35,55.67331674846774
196,903,24.07,55.55
101,1181,24.35,55.9
158,917,24.088708126883784,55.55
36,1088,24.282340604525256,55.59375890157194
323,908,24.35,55.61331326008995
697,1389,24.084476160643323,55.58437537650211
512,436,24.15134830053336,55.88284165689192
277,239,24.117038044063868,55.61026095725811
575,70,24.07,55.9
592,228,24.07,55.69764671995111
275,240,24.35,55.9
130,1375,24.35,55.63814653663628
411,1057,24.07,55.55
906,688,24.35,55.56761746515796
236,1477,24.35,55.89984088170057
853,245,24.07,55.55
471,722,24.35,55.59901163606795
418,1319,24.35,55.68905570797183
944,771,24.07,55.55
925,655,24.08970547538553,55.737577506324016
36,1197,24.199313654139473,55.76391805777903
949,327,24.35,55.64882157752766
795,101,24.07,55.9
465,778,24.123426474377553,55.65168067774145
532,333,24.07,55.86270194003039
228,669,24.35,55.55
567,886,24.35,55.80742529814486
854,833,24.07,55.9
624,699,24.196672212437228,55.55
900,215,24.195970108334187,55.78032728260823
782,1094,24.120034849462463,55.55
703,165,24.07,55.55
673,30,24.07,55.806274644464764
463,481,24.35,55.55
468,1445,24.35,55.9
227,1081,24.264924984249895,55.774697572130755
431,571,24.07,55.743863678850346
343,714,24.07,55.55
952,1022,24.21784781846982,55.797783462777005
452,698,24.07,55.776577285691474
723,755,24.20199825391971,55.9
852,1075,24.35,55.9
914,132,24.07,55.9
147,1057,24.07,55.55
390,1458,24.07060674234729,55.78992284397439
864,682,24.07,55.55
888,832,24.179833116807103,55.552412936864556
232,755,24.19375382639838,55.9
188,1181,24.35,55.9
654,487,24.240668881482538,55.55
595,632,24.07,55.9
642,122,24.35,55.55
526,1114,24.071296219075137,55.80307027419832
173,1307,24.35,55.59675219108403
76,132,24.07,55.9
245,388,24.275161822182103,55.57576098440249
793,151,24.264904718087017,55.9
820,564,24.097336504648332,55.55
547,1445,24.35,55.9
235,1396,24.334932616099742,55.88011717627037
417,16,24.07,55.55
735,541,24.07,55.894053611803045
104,844,24.321640782795953,55.778840607571794
592,447,24.175489791996213,55.55
435,61,24.147639982385577,55.9
343,481,24.35,55.55
667,670,24.07,55.9
679,403,24.35,55.60264952222288
571,1279,24.168679339331202,55.61282481306049
856,1474,24.35,55.566884501807124
107,897,24.08360724581005,55.57282249826003
175,310,24.127821290289,55.89848391909427
390,670,24.07,55.9
76,1057,24.07,55.55
87,1044,24.24214750731047,55.56733926103343
48,445,24.35,55.9
706,901,24.16213707973125,55.899944021765165
123,1311,24.35,55.9
722,25,24.174510005764166,55.803925801751426
296,758,24.33896000478301,55.55
793,1279,24.13477826526534,55.56712404709758
68,255,24.07,55.9
844,758,24.35,55.55
544,868,24.35,55.55
838,70,24.07,55.9
